Order_ID,Order_Date,Region,City,Category,Sub_Category,Sales,Quantity,Discount,Profit
ORD-11247,2022-02-28,Central,Chicago,Technology,Phones,68.14,9,,21.65
ORD-11248,2022-02-27,Central,Phoenix,Office Supplies,Machines,1382.85,1,0.2,429.1
ORD-11249,2022-05-20,WEST,Phoenix,Office Supplies,Tables,932.64,6,0.3,404.41
ORD-11250,2022-06-25,WEST,New York,Furniture,Machines,1198.88,9,,25.78
ORD-11251,2022-04-18,East,San Antonio,furniture,Chairs,732.65,4,0.2,-78.64
ORD-11252,2022-07-30,Central,San Jose,Furniture,Phones,193.62,2,0.0,11.11
ORD-11253,2022-03-15,South,Phoenix,Technology,Storage,205.27,4,0.1,60.76
ORD-11254,2022-06-16,east,Phoenix,Office Supplies,Binders,1034.64,1,0.1,116.78
ORD-11255,2022-12-23,Central,New York,Technology,Phones,,3,0.0,223.77
ORD-11256,2022-10-31,east,San Jose,Furniture,Phones,316.78,9,0.1,56.89
ORD-11257,2022-08-21,West,San Jose,Technology,Phones,747.56,5,0.1,304.91
ORD-11258,2022-11-23,West,Phoenix,Technology,Phones,115.03,6,0.0,48.17
ORD-11259,2022-07-01,Central,New York,furniture,Machines,881.32,3,0.0,-95.55
ORD-11260,2022-05-02,east,Chicago,Technology,Storage,418.11,5,0.2,51.78
ORD-11261,2022-11-30,West,Houston,Furniture,Storage,1200.39,8,0.2,259.06
ORD-11262,2022-07-22,Central,Dallas,furniture,Machines,479.34,6,0.0,1.69
ORD-11263,2022-01-29,east,New York,Technology,Binders,693.73,4,0.3,65.38
ORD-11264,2022-07-21,Central,New York,Furniture,Storage,37.2,2,0.1,9.55
ORD-11265,2022-04-03,WEST,Phoenix,Office Supplies,Storage,127.22,9,0.2,-1.78
ORD-11266,2022-11-25,east,New York,furniture,Chairs,600.89,1,0.1,126.9
ORD-11267,2022-12-22,West,San Antonio,Technology,Paper,730.31,1,,196.07
ORD-11268,2022-06-25,Central,Los Angeles,Technology,Chairs,908.03,4,0.0,-86.9
ORD-11269,2022-11-26,West,Los Angeles,furniture,Paper,451.66,7,0.3,67.08
ORD-11270,2022-07-30,Central,Chicago,Furniture,Tables,,1,,8.23
ORD-11271,2022-07-03,East,San Jose,Technology,Binders,1292.98,9,,368.02
ORD-11272,2022-04-05,West,New York,Furniture,Paper,1174.18,4,,-42.58
ORD-11273,2022-09-30,West,San Jose,furniture,Chairs,,3,0.0,30.3
ORD-11274,2022-05-17,South,San Antonio,Technology,Binders,731.15,1,0.2,79.38
ORD-11275,2022-08-25,WEST,Phoenix,Office Supplies,Binders,175.3,4,0.0,-5.47
ORD-11276,2022-12-19,West,Phoenix,Office Supplies,Phones,378.23,9,0.2,42.67
ORD-11277,2022-09-22,east,Dallas,Office Supplies,Accessories,1480.26,6,,140.99
ORD-11278,2022-05-15,Central,Houston,furniture,Accessories,230.89,6,,24.79
ORD-11279,2022-05-24,East,,Technology,Accessories,758.35,1,0.3,152.68
ORD-11280,2022-01-19,east,San Antonio,furniture,Binders,934.87,2,0.2,152.11
ORD-11281,2022-08-19,east,San Jose,Technology,Phones,1059.65,6,,-63.72
ORD-11282,2022-05-14,east,San Antonio,Office Supplies,Tables,848.28,2,0.1,-93.86
ORD-11283,2022-04-24,east,Dallas,Office Supplies,Tables,34.46,3,0.3,9.91
ORD-11284,2022-05-19,East,Dallas,Furniture,Accessories,503.16,4,0.0,93.5
ORD-11285,2022-05-05,South,Phoenix,furniture,Tables,786.21,5,0.3,51.42
ORD-11286,2022-07-23,WEST,San Jose,furniture,Phones,150.04,9,0.1,50.27
ORD-11287,2022-03-02,West,Houston,Furniture,Accessories,538.93,4,0.2,44.64
ORD-11288,2022-09-07,east,Phoenix,Office Supplies,Paper,69.14,9,0.0,22.65
ORD-11289,2022-10-25,West,Houston,Office Supplies,Paper,136.3,3,0.0,4.56
ORD-11290,2022-01-13,West,Los Angeles,furniture,Phones,607.45,8,0.2,-64.57
ORD-11291,2022-09-12,east,San Antonio,Technology,Machines,216.42,1,0.3,88.64
ORD-11292,2022-03-26,South,Dallas,Office Supplies,Tables,859.96,9,,74.58
ORD-11293,2022-01-20,West,Los Angeles,Furniture,Accessories,1040.41,9,0.3,338.77
ORD-11294,2022-02-19,Central,San Jose,Furniture,Paper,1204.87,2,0.1,21.07
ORD-11295,2022-06-13,West,Phoenix,Furniture,Phones,316.22,4,,75.2
ORD-11296,2022-04-02,WEST,,furniture,Storage,267.87,8,0.3,100.18
ORD-11297,2022-03-29,east,New York,furniture,Paper,174.76,7,0.2,-21.85
ORD-11298,2022-03-10,East,Chicago,furniture,Storage,961.92,1,0.1,335.12
ORD-11299,2022-02-06,West,Chicago,furniture,Phones,,5,0.1,205.44
ORD-11300,2022-09-10,South,New York,Furniture,Phones,66.75,7,0.1,14.32
ORD-11301,2022-09-09,Central,San Antonio,Furniture,Chairs,1405.59,4,,230.37
ORD-11302,2022-05-20,Central,Los Angeles,furniture,Paper,96.92,1,0.0,36.31
ORD-11303,2022-12-21,East,Los Angeles,furniture,Chairs,821.12,9,,-101.77
ORD-11304,2022-06-17,WEST,,Furniture,Binders,1069.41,5,0.3,7.08
ORD-11305,2022-02-23,East,New York,furniture,Paper,1309.03,2,0.0,491.49
ORD-11306,2022-06-27,WEST,Houston,furniture,Accessories,1076.85,8,0.3,324.57
ORD-11307,2022-10-24,West,Chicago,furniture,Binders,1206.56,2,0.0,-168.21
ORD-11308,2022-10-28,east,Phoenix,furniture,Binders,522.39,3,,83.69
ORD-11309,2022-12-25,South,Los Angeles,Office Supplies,Tables,1225.94,1,0.1,205.64
ORD-11310,2022-04-16,Central,San Antonio,furniture,Storage,138.57,2,0.2,12.54
ORD-11311,2022-05-17,East,Phoenix,Furniture,Tables,1344.33,7,0.1,38.23
ORD-11312,2022-07-09,South,Dallas,Furniture,Accessories,830.44,2,,215.11
ORD-11313,2022-05-08,WEST,New York,Furniture,Phones,1229.6,6,0.0,-31.14
ORD-11314,2022-12-08,east,Phoenix,Furniture,Chairs,689.43,3,0.1,227.08
ORD-11315,2022-02-16,Central,San Jose,furniture,Accessories,972.49,4,,322.69
ORD-11316,2022-01-05,Central,Phoenix,Office Supplies,Phones,799.08,8,0.3,79.23
ORD-11317,2022-09-14,WEST,San Jose,Technology,Accessories,1102.75,3,0.2,22.2
ORD-11318,2022-10-27,east,Chicago,Technology,Phones,140.81,6,0.1,2.86
ORD-11319,2022-05-30,Central,New York,Technology,Paper,109.32,1,0.0,15.24
ORD-11320,2022-10-21,east,,Technology,Chairs,385.71,7,0.3,108.67
ORD-11321,2022-08-31,Central,Los Angeles,Furniture,Phones,256.13,8,,16.73
ORD-11322,2022-10-02,West,New York,furniture,Binders,1310.24,8,0.2,283.05
ORD-11323,2022-07-27,WEST,Los Angeles,furniture,Accessories,344.44,3,0.0,27.38
ORD-11324,2022-04-25,east,San Antonio,Technology,Chairs,1464.28,1,,47.9
ORD-11325,2022-07-14,South,San Antonio,Technology,Phones,518.61,9,,-70.06
ORD-11326,2022-12-09,West,Dallas,Office Supplies,Binders,289.53,6,0.1,-42.75
ORD-11327,2022-06-19,South,Houston,Office Supplies,Binders,1188.75,9,0.1,-16.26
ORD-11328,2022-03-23,WEST,San Antonio,Office Supplies,Paper,994.89,7,0.0,93.36
ORD-11329,2022-06-03,Central,Phoenix,Furniture,Storage,757.33,1,,273.21
ORD-11330,2022-05-21,South,New York,furniture,Binders,841.94,1,0.1,277.07
ORD-11331,2022-11-10,West,San Antonio,Furniture,Tables,1084.42,6,0.2,11.17
ORD-11332,2022-05-26,east,Los Angeles,Furniture,Chairs,358.11,5,0.2,-1.17
ORD-11333,2022-11-19,East,Phoenix,furniture,Chairs,1494.57,9,,-20.34
ORD-11334,2022-05-02,South,San Antonio,Office Supplies,Machines,1462.69,2,0.1,78.32
ORD-11335,2022-09-09,East,San Jose,furniture,Chairs,982.48,8,0.0,146.31
ORD-11336,2022-12-09,WEST,San Jose,Technology,Phones,,5,0.0,35.69
ORD-11337,2022-11-07,South,Chicago,Office Supplies,Accessories,1026.74,2,0.0,
ORD-11338,2022-03-30,South,Los Angeles,furniture,Phones,126.85,6,0.2,-9.1
ORD-11339,2022-02-27,east,Dallas,Furniture,Tables,65.37,8,0.1,-9.31
ORD-11340,2022-03-04,Central,Dallas,furniture,Machines,401.37,4,0.1,-23.13
ORD-11341,2022-12-13,West,Dallas,Office Supplies,Accessories,704.68,2,0.2,192.53
ORD-11342,2022-11-04,West,Los Angeles,Technology,Paper,1305.04,5,0.0,-4.98
ORD-11343,2022-10-07,West,Dallas,Furniture,Binders,1096.21,2,0.0,143.78
ORD-11344,2022-03-13,WEST,Houston,Technology,Machines,1119.21,2,,229.19
ORD-11345,2022-01-09,Central,Chicago,Technology,Phones,649.73,6,0.3,248.26
ORD-11346,2022-04-04,East,Houston,Furniture,Accessories,531.98,9,0.1,203.91
ORD-11347,2022-12-05,West,San Jose,furniture,Binders,569.14,4,0.1,169.29
ORD-11348,2022-12-02,East,San Antonio,furniture,Accessories,1481.72,6,0.1,-191.0
ORD-11349,2022-06-01,Central,Chicago,Technology,Binders,79.36,7,0.3,15.48
ORD-11350,2022-12-22,WEST,Los Angeles,furniture,Accessories,1303.21,6,,419.57
ORD-11351,2022-02-09,Central,Houston,Office Supplies,Phones,876.44,8,0.3,-122.37
ORD-11352,2022-12-25,east,Phoenix,Technology,Machines,669.15,4,0.0,120.32
ORD-11353,2022-03-03,West,Chicago,Technology,Phones,1093.38,1,0.0,398.71
ORD-11354,2022-09-11,WEST,Los Angeles,Technology,Tables,740.27,7,0.1,99.54
ORD-11355,2022-03-10,east,New York,Office Supplies,Paper,1312.67,3,0.2,-193.67
ORD-11356,2022-09-02,West,Chicago,Technology,Paper,1353.04,6,0.1,-194.02
ORD-11357,2022-12-31,Central,Chicago,furniture,Storage,644.15,2,0.2,64.4
ORD-11358,2022-06-19,Central,San Antonio,furniture,Chairs,429.71,9,0.3,-24.49
ORD-11359,2022-06-27,South,Phoenix,furniture,Phones,896.68,1,0.0,222.98
ORD-11360,2022-07-08,South,San Antonio,furniture,Phones,1370.3,6,0.2,377.22
ORD-11361,2022-09-17,Central,Dallas,Technology,Binders,331.78,6,0.3,
ORD-11362,2022-03-13,Central,Chicago,Office Supplies,Storage,941.99,5,0.0,360.9
ORD-11363,2022-01-17,East,San Jose,Furniture,Paper,954.71,5,0.2,109.93
ORD-11364,2022-12-07,East,Chicago,furniture,Phones,1105.01,1,0.1,-71.04
ORD-11365,2022-02-26,east,Dallas,Furniture,Accessories,214.72,5,0.1,66.25
ORD-11366,2022-08-06,South,Phoenix,Furniture,Paper,,2,0.1,349.72
ORD-11367,2022-04-17,South,Phoenix,Technology,Storage,1365.37,7,0.3,318.92
ORD-11368,2022-10-31,Central,San Jose,furniture,Chairs,285.93,3,0.1,103.53
ORD-11369,2022-06-22,Central,San Jose,furniture,Accessories,371.56,4,,108.65
ORD-11370,2022-08-07,east,Houston,furniture,Binders,1457.66,3,0.0,552.92
ORD-11371,2022-09-04,WEST,Los Angeles,Furniture,Tables,287.85,3,0.3,31.76
ORD-11372,2022-08-06,WEST,Los Angeles,furniture,Accessories,1284.49,4,0.1,383.5
ORD-11373,2022-01-31,WEST,Houston,furniture,Machines,748.57,5,0.0,336.74
ORD-11374,2022-02-16,South,Los Angeles,Office Supplies,Paper,385.9,1,0.2,109.97
ORD-11375,2022-05-14,East,Chicago,Technology,Machines,1308.71,4,0.1,-106.65
ORD-11376,2022-04-18,WEST,Houston,furniture,Chairs,679.05,8,0.0,109.32
ORD-11377,2022-03-13,West,Houston,furniture,Accessories,781.93,7,,158.27
ORD-11378,2022-11-23,east,Los Angeles,Technology,Storage,551.67,9,0.2,-25.09
ORD-11379,2022-04-18,WEST,New York,Technology,Storage,897.57,5,,383.92
ORD-11380,2022-11-05,West,San Jose,Furniture,Chairs,262.02,4,0.0,-11.7
ORD-11381,2022-09-29,WEST,Los Angeles,Furniture,Paper,598.8,8,,-26.03
ORD-11382,2022-06-20,East,San Antonio,Furniture,Storage,1454.73,9,0.0,580.58
ORD-11383,2022-04-26,East,New York,Technology,Accessories,402.04,7,0.0,51.91
ORD-11384,2022-11-25,WEST,Houston,Office Supplies,Tables,991.97,7,,-111.19
ORD-11385,2022-03-15,West,New York,furniture,Accessories,501.28,5,0.0,104.72
ORD-11386,2022-09-13,east,Chicago,Technology,Tables,1164.74,4,0.1,245.87
ORD-11387,2022-03-22,West,Phoenix,Office Supplies,Storage,213.69,1,0.0,-23.78
ORD-11388,2022-09-25,east,New York,Technology,Accessories,1455.34,7,0.3,630.91
ORD-11389,2022-05-08,WEST,San Antonio,Office Supplies,Storage,691.61,1,0.0,122.01
ORD-11390,2022-11-22,east,Phoenix,Technology,Paper,369.35,1,0.3,68.65
ORD-11391,2022-08-23,Central,Chicago,Technology,Tables,128.78,5,0.0,20.87
ORD-11392,2022-02-10,South,San Antonio,Office Supplies,Paper,271.24,9,0.0,58.71
ORD-11393,2022-06-30,South,Dallas,Office Supplies,Storage,789.27,6,,6.77
ORD-11394,2022-06-06,East,Phoenix,Office Supplies,Phones,518.76,3,0.1,11.59
ORD-11395,2022-02-28,Central,Dallas,Office Supplies,Binders,1246.75,3,0.1,195.49
ORD-11396,2022-12-11,South,Chicago,Office Supplies,Accessories,657.71,7,0.2,219.68
ORD-11397,2022-09-06,WEST,Phoenix,Office Supplies,Phones,388.1,6,,-46.6
ORD-11398,2022-07-11,east,Phoenix,Office Supplies,Paper,933.37,9,,197.91
ORD-11399,2022-01-24,east,Los Angeles,Office Supplies,Machines,,6,0.1,
ORD-11400,2022-03-21,West,San Antonio,Technology,Storage,267.22,5,,-14.92
ORD-11401,2022-05-14,West,San Jose,Office Supplies,Storage,268.08,7,0.1,-37.8
ORD-11402,2022-08-01,east,San Antonio,Office Supplies,Binders,74.27,1,,2.79
ORD-11403,2022-12-14,WEST,New York,Technology,Storage,1109.87,7,0.0,225.18
ORD-11404,2022-06-15,east,Dallas,Technology,Binders,1002.43,3,0.1,-67.19
ORD-11405,2022-12-14,West,Dallas,Furniture,Accessories,722.45,9,0.1,76.34
ORD-11406,2022-12-03,South,San Antonio,Furniture,Tables,1269.37,6,0.3,230.25
ORD-11407,2022-03-12,East,San Antonio,Office Supplies,Binders,1212.39,9,,253.79
ORD-11408,2022-08-02,West,Phoenix,Office Supplies,Binders,886.32,5,,12.98
ORD-11409,2022-03-06,WEST,Dallas,Furniture,Phones,1305.04,7,0.1,117.48
ORD-11410,2022-08-09,South,Houston,Furniture,Storage,324.64,4,0.0,102.91
ORD-11411,2022-11-04,South,San Jose,furniture,Accessories,185.64,7,0.0,76.99
ORD-11412,2022-10-13,South,Los Angeles,furniture,Tables,419.23,1,0.0,153.91
ORD-11413,2022-07-04,Central,San Jose,Office Supplies,Chairs,104.49,7,,19.7
ORD-11414,2022-07-26,Central,New York,furniture,Paper,806.13,8,0.3,77.53
ORD-11415,2022-04-09,South,San Jose,Furniture,Binders,1406.18,5,0.1,69.99
ORD-11416,2022-08-30,WEST,Los Angeles,Office Supplies,Chairs,78.23,2,0.2,-5.87
ORD-11417,2022-06-07,east,New York,Technology,Storage,200.72,5,0.3,-17.28
ORD-11418,2022-04-08,WEST,Chicago,Technology,Paper,689.25,6,0.2,181.28
ORD-11419,2022-02-11,Central,Phoenix,Furniture,Binders,1402.14,2,0.3,8.24
ORD-11420,2022-05-19,West,San Antonio,furniture,Machines,487.91,6,0.0,1.36
ORD-11421,2022-10-10,Central,San Antonio,Technology,Machines,770.71,6,,345.98
ORD-11422,2022-08-15,east,Houston,furniture,Chairs,81.53,1,0.2,-3.04
ORD-11423,2022-03-13,East,San Jose,Technology,Phones,239.55,1,0.3,-14.65
ORD-11424,2022-08-31,Central,Dallas,furniture,Chairs,1480.21,3,,-134.39
ORD-11425,2022-01-18,WEST,Dallas,Technology,Paper,1448.38,3,0.2,286.61
ORD-11426,2022-03-18,WEST,,Technology,Phones,27.31,4,0.1,6.19
ORD-11427,2022-02-14,South,Los Angeles,Office Supplies,Paper,1428.68,2,0.3,98.77
ORD-11428,2022-12-09,South,Los Angeles,Office Supplies,Tables,965.9,9,0.1,165.41
ORD-11429,2022-05-20,South,Dallas,Furniture,Storage,1304.52,7,0.0,421.41
ORD-11430,2022-06-26,East,San Antonio,Technology,Machines,693.01,7,0.1,236.22
ORD-11431,2022-08-10,east,Dallas,furniture,Accessories,783.08,6,0.1,332.61
ORD-11432,2022-04-02,West,Los Angeles,Technology,Chairs,743.49,3,0.3,256.18
ORD-11433,2022-01-22,WEST,Phoenix,furniture,Binders,1006.96,6,0.0,190.22
ORD-11434,2022-06-21,WEST,New York,furniture,Paper,226.68,8,0.1,-9.57
ORD-11435,2022-04-02,east,San Antonio,Technology,Paper,64.36,8,,-5.8
ORD-11436,2022-07-11,East,Phoenix,furniture,Storage,475.74,9,0.2,-55.8
ORD-11437,2022-03-18,South,Chicago,Furniture,Chairs,1062.93,1,0.1,265.64
ORD-11438,2022-10-08,east,San Jose,Office Supplies,Binders,318.74,1,0.0,106.63
ORD-11439,2022-12-30,West,Phoenix,furniture,Binders,1016.68,3,0.1,157.8
ORD-11440,2022-06-28,South,San Jose,Technology,Paper,1455.47,3,0.2,-170.54
ORD-11441,2022-08-26,West,Phoenix,Office Supplies,Accessories,158.97,8,0.0,27.23
ORD-11442,2022-05-15,Central,Chicago,Furniture,Paper,1015.45,1,0.3,417.81
ORD-11443,2022-12-31,West,Phoenix,furniture,Accessories,676.75,2,0.0,141.15
ORD-11444,2022-10-07,South,New York,furniture,Paper,1304.85,2,0.3,437.98
ORD-11445,2022-01-19,Central,San Antonio,Office Supplies,Paper,282.18,3,0.0,93.15
ORD-11446,2022-03-24,South,San Jose,furniture,Binders,1045.09,6,0.2,427.73
ORD-11447,2022-08-16,WEST,Houston,Technology,Accessories,1260.41,1,0.2,393.42
ORD-11448,2022-09-22,South,Dallas,Office Supplies,Binders,1418.03,2,0.0,423.45
ORD-11449,2022-04-22,Central,Chicago,Office Supplies,Chairs,1031.21,1,0.1,-9.84
ORD-11450,2022-09-08,West,San Jose,furniture,Paper,755.82,5,0.2,-86.2
ORD-11451,2022-06-13,WEST,San Antonio,Furniture,Tables,934.41,7,0.3,150.03
ORD-11452,2022-12-24,East,Los Angeles,Furniture,Accessories,1305.98,8,0.3,-98.39
ORD-11453,2022-06-17,East,San Jose,Furniture,Phones,,1,,369.42
ORD-11454,2022-08-09,East,New York,Furniture,Machines,64.97,7,0.3,1.56
ORD-11455,2022-10-31,East,Houston,Office Supplies,Phones,1397.8,5,,505.68
ORD-11456,2022-07-10,east,New York,Office Supplies,Phones,1040.5,1,0.0,85.92
ORD-11457,2022-11-21,East,San Jose,furniture,Tables,1021.24,3,0.0,44.85
ORD-11458,2022-06-19,Central,New York,Furniture,Binders,339.2,7,0.0,139.44
ORD-11459,2022-02-14,East,Los Angeles,Furniture,Binders,995.15,1,0.1,67.66
ORD-11460,2022-01-14,South,Houston,furniture,Machines,602.92,7,0.1,50.75
ORD-11461,2022-08-19,East,Dallas,furniture,Machines,983.82,5,,
ORD-11462,2022-06-06,West,New York,furniture,Storage,177.76,1,0.3,44.84
ORD-11463,2022-05-14,Central,Los Angeles,Technology,Machines,993.61,1,0.3,23.15
ORD-11464,2022-02-06,Central,Chicago,furniture,Phones,1499.13,1,0.0,301.87
ORD-11465,2022-02-22,WEST,Los Angeles,furniture,Phones,91.35,9,0.2,18.71
ORD-11466,2022-01-18,east,Phoenix,Technology,Binders,1466.22,3,0.1,412.77
ORD-11467,2022-02-07,South,San Jose,Furniture,Phones,622.22,5,0.1,184.89
ORD-11468,2022-07-06,Central,San Antonio,Office Supplies,Binders,1308.72,9,0.0,207.66
ORD-11469,2022-07-15,West,San Jose,Furniture,Paper,1177.93,6,0.1,57.24
ORD-11470,2022-08-31,East,San Jose,Office Supplies,Paper,859.18,9,0.0,302.84
ORD-11471,2022-10-27,Central,Los Angeles,Office Supplies,Binders,1112.9,8,,39.97
ORD-11472,2022-10-30,West,Los Angeles,furniture,Accessories,1320.2,8,0.3,203.98
ORD-11473,2022-02-04,East,Los Angeles,furniture,Binders,618.13,1,0.2,56.1
ORD-11474,2022-08-03,east,San Jose,Technology,Chairs,504.01,9,0.3,182.98
ORD-11475,2022-08-07,Central,Dallas,Furniture,Chairs,1008.04,6,0.3,110.03
ORD-11476,2022-11-12,Central,New York,Furniture,Chairs,1215.61,9,,99.27
ORD-11477,2022-03-31,West,Dallas,Office Supplies,Chairs,1148.18,3,0.1,303.0
ORD-11478,2022-11-04,WEST,Houston,furniture,Tables,1200.76,3,0.2,253.92
ORD-11479,2022-09-09,South,Los Angeles,furniture,Storage,664.66,6,0.1,-56.93
ORD-11480,2022-01-08,east,Los Angeles,Furniture,Storage,1230.39,9,0.3,190.59
ORD-11481,2022-09-13,South,Phoenix,Technology,Binders,197.91,7,0.0,57.65
ORD-11482,2022-12-29,Central,Phoenix,furniture,Paper,825.84,3,0.3,367.7
ORD-11483,2022-07-27,South,Chicago,Technology,Phones,28.52,3,0.1,6.49
ORD-11484,2022-05-11,East,Chicago,Furniture,Chairs,500.39,2,0.3,36.12
ORD-11485,2022-08-12,east,Phoenix,Furniture,Storage,562.36,9,0.0,-8.05
ORD-11486,2022-07-16,South,Houston,Technology,Storage,606.34,3,,226.59
ORD-11487,2022-05-22,East,Chicago,furniture,Chairs,1049.29,5,0.1,355.44
ORD-11488,2022-09-09,West,San Antonio,Furniture,Paper,595.07,9,0.3,-5.74
ORD-11489,2022-04-06,South,San Antonio,Office Supplies,Tables,684.07,8,0.1,-20.26
ORD-11490,2022-01-26,east,Houston,Furniture,Tables,371.57,2,,103.7
ORD-11491,2022-04-21,East,Phoenix,furniture,Machines,572.41,3,0.3,22.31
ORD-11492,2022-05-03,South,Chicago,Office Supplies,Storage,356.36,2,0.3,
ORD-11493,2022-07-05,West,Los Angeles,Furniture,Machines,128.33,8,0.1,-7.52
ORD-11494,2022-06-17,South,Phoenix,furniture,Tables,913.1,6,0.1,7.66
ORD-11495,2022-02-20,East,Chicago,furniture,Accessories,1008.95,6,0.0,107.46
ORD-11496,2022-01-05,South,Houston,Furniture,Chairs,936.85,9,,271.41
ORD-11497,2022-03-18,east,San Antonio,furniture,Paper,705.97,8,0.0,36.56
ORD-11498,2022-06-09,Central,San Jose,Technology,Storage,582.08,4,0.3,27.45
ORD-11499,2022-07-27,East,Houston,Office Supplies,Chairs,1297.73,4,0.1,27.18
ORD-11500,2022-09-14,East,San Jose,Technology,Tables,788.24,9,0.3,107.97
ORD-11501,2022-07-24,East,Chicago,Furniture,Chairs,729.19,1,0.3,-30.35
ORD-11502,2022-09-12,East,Houston,Technology,Tables,57.95,2,0.2,8.19
ORD-11503,2022-01-11,South,Chicago,Furniture,Paper,525.05,2,0.2,143.08
ORD-11504,2022-01-08,east,Chicago,Furniture,Tables,582.69,6,0.3,-76.99
ORD-11505,2022-02-01,West,San Jose,furniture,Chairs,610.26,4,0.1,-87.96
ORD-11506,2022-01-28,east,Houston,furniture,Paper,878.66,3,0.3,-92.19
ORD-11507,2022-07-25,East,New York,Furniture,Tables,809.73,3,0.2,138.78
ORD-11508,2022-08-16,WEST,Los Angeles,Office Supplies,Machines,919.7,3,0.1,333.55
ORD-11509,2022-05-08,South,Phoenix,Office Supplies,Accessories,1152.03,6,0.3,-169.43
ORD-11510,2022-09-12,WEST,San Antonio,Office Supplies,Binders,1223.22,8,,503.96
ORD-11511,2022-07-31,South,Los Angeles,Technology,Chairs,1082.82,7,,-93.37
ORD-11512,2022-08-27,East,Phoenix,Furniture,Binders,1434.18,4,0.3,509.41
ORD-11513,2022-07-26,South,Phoenix,furniture,Chairs,46.98,4,0.1,6.56
ORD-11514,2022-11-14,East,San Antonio,Technology,Tables,309.75,2,0.3,76.08
ORD-11515,2022-10-10,east,Los Angeles,Technology,Tables,31.19,1,0.3,4.88
ORD-11516,2022-09-02,Central,San Antonio,furniture,Paper,978.26,9,0.2,133.27
ORD-11517,2022-02-14,South,Chicago,Furniture,Storage,1349.09,2,,473.45
ORD-11518,2022-04-15,East,San Antonio,Technology,Accessories,380.35,8,0.2,115.45
ORD-11519,2022-12-14,WEST,San Jose,Furniture,Machines,1392.01,9,0.2,194.94
ORD-11520,2022-10-08,East,San Jose,Furniture,Storage,109.2,4,0.3,-9.07
ORD-11521,2022-08-22,WEST,Houston,Furniture,Binders,1402.97,8,0.2,-113.3
ORD-11522,2022-07-08,South,New York,furniture,Tables,540.4,9,,178.83
ORD-11523,2022-02-13,West,New York,Furniture,Storage,170.1,5,0.2,28.51
ORD-11524,2022-08-13,WEST,New York,Technology,Tables,739.09,7,,102.7
ORD-11525,2022-05-22,East,Los Angeles,furniture,Chairs,400.03,4,0.2,103.34
ORD-11526,2022-05-16,South,San Jose,furniture,Storage,441.61,1,,161.32
ORD-11527,2022-06-25,East,Los Angeles,Technology,Binders,,3,0.2,107.93
ORD-11528,2022-05-22,West,Chicago,furniture,Paper,1208.48,5,0.2,371.86
ORD-11529,2022-03-21,Central,,Technology,Storage,817.96,3,0.1,252.88
ORD-11530,2022-03-23,West,New York,Office Supplies,Tables,480.74,7,,30.65
ORD-11531,2022-05-15,east,Chicago,Technology,Phones,923.29,9,,13.34
ORD-11532,2022-07-26,South,San Jose,furniture,Phones,1079.9,6,,357.12
ORD-11533,2022-12-10,West,Dallas,Technology,Paper,423.48,1,0.0,32.31
ORD-11534,2022-06-26,Central,New York,Office Supplies,Paper,632.05,7,0.2,247.76
ORD-11535,2022-08-31,East,Los Angeles,Furniture,Accessories,200.39,3,,-21.68
ORD-11536,2022-02-24,South,,Furniture,Paper,288.1,5,0.0,-33.15
ORD-11537,2022-05-21,WEST,Houston,Furniture,Tables,1028.05,4,0.1,417.6
ORD-11538,2022-02-25,West,Houston,furniture,Machines,288.53,5,,68.98
ORD-11539,2022-01-15,Central,Houston,Office Supplies,Chairs,797.24,5,,61.99
ORD-11540,2022-07-04,West,San Antonio,Technology,Storage,1069.39,6,0.0,324.06
ORD-11541,2022-11-10,east,Houston,Technology,Paper,178.18,6,0.2,45.15
ORD-11542,2022-03-29,South,Phoenix,Technology,Phones,859.62,8,0.1,145.04
ORD-11543,2022-04-07,East,New York,Technology,Chairs,399.71,8,,-36.24
ORD-11544,2022-05-24,Central,,furniture,Machines,1445.13,9,0.2,487.45
ORD-11545,2022-01-08,West,Dallas,furniture,Tables,735.65,8,0.1,271.91
ORD-11546,2022-08-03,South,San Jose,Office Supplies,Chairs,,2,0.3,-56.64
ORD-11547,2022-06-22,West,Phoenix,Technology,Tables,834.34,1,0.3,
ORD-11548,2022-08-11,South,Phoenix,Furniture,Machines,84.25,2,0.1,31.74
ORD-11549,2022-02-09,east,Phoenix,furniture,Machines,957.06,2,0.0,171.94
ORD-11550,2022-07-01,West,Chicago,Office Supplies,Accessories,1428.08,3,0.1,348.03
ORD-11551,2022-09-27,east,Dallas,Office Supplies,Storage,910.39,7,0.1,72.23
ORD-11552,2022-07-06,WEST,Chicago,furniture,Chairs,1232.4,2,0.0,23.51
ORD-11553,2022-09-02,WEST,Phoenix,Furniture,Machines,1328.63,1,0.0,376.25
ORD-11554,2022-11-05,Central,San Antonio,Furniture,Storage,357.56,6,0.2,131.27
ORD-11555,2022-08-19,east,Houston,Technology,Chairs,333.83,9,0.2,80.94
ORD-11556,2022-06-04,South,San Jose,furniture,Tables,924.25,3,0.0,145.07
ORD-11557,2022-06-24,Central,New York,Furniture,Machines,628.32,6,0.3,-34.33
ORD-11558,2022-12-02,West,Dallas,furniture,Tables,1262.99,3,0.3,-148.94
ORD-11559,2022-04-25,West,San Antonio,Office Supplies,Chairs,1352.03,1,0.1,158.75
